Filename,SegCellCount,NucleiCount,CellID,totMyc,meanMyc,SumGolATG9,totATG9A,PearsonCoeff,MajorAxisLength,MinorAxisLength,nCell,NucDis,pCell,nonGolATG9Dis,nonGolATG9Vol,nonGolATG9MaxInt,gCell,GolATG9Dis,GolATG9Vol,GolATG9MaxInt
,,,,,,,,,,,,,1,11.0092,0.190378,1503,1,8.56269,0.0564083,1188
,,,,,,,,,,,,,1,11.1126,0.00705104,977,1,9.08922,0.00705104,913
,,,,,,,,,,,,,1,17.2114,0.00705104,906,1,8.41366,0.232684,1712
,,,,,,,,,,,,,1,11.0943,0.0211531,1063,1,9.08142,0.0141021,990
,,,,,,,,,,,,,1,6.07983,0.0211531,1127,1,8.87966,0.937788,2261
,,,,,,,,,,,,,1,17.3037,0.0705104,1388,2,7.71094,0.0211531,996
,,,,,,,,,,,,,1,12.6929,0.0423062,1151,3,10.8971,0.183327,1376
,,,,,,,,,,,,,1,13.6442,0.00705104,924,3,12.1284,0.00705104,1014
,,,,,,,,,,,,,1,12.1686,0.176276,1429,3,9.40988,12.3111,2768
,,,,,,,,,,,,,1,7.70679,0.13397,1560,3,8.0447,0.740359,1655
,,,,,,,,,,,,,1,12.8055,0.317297,1400,3,8.10071,4.82996,1952
,,,,,,,,,,,,,1,15.8144,0.0211531,1059,3,8.84519,7.24846,1826
,,,,,,,,,,,,,1,14.8425,0.00705104,915,3,12.3703,0.225633,1288
,,,,,,,,,,,,,1,17.0063,0.00705104,1081,3,10.4184,1.53007,1988
,,,,,,,,,,,,,1,14.7869,0.00705104,1064,3,12.1345,0.00705104,959
,,,,,,,,,,,,,2,5.53752,0.0141021,1100,3,12.9315,0.0352552,1151
,,,,,,,,,,,,,3,17.7841,0.13397,1275,3,6.46021,0.218582,1600
,,,,,,,,,,,,,3,20.6853,0.0564083,1327,3,5.16025,0.27499,1699
,,,,,,,,,,,,,3,17.3015,0.0211531,989,3,4.64235,0.183327,1255
,,,,,,,,,,,,,3,17.7657,0.00705104,949,3,1.91146,0.366654,1567
,,,,,,,,,,,,,3,17.7796,0.0141021,1089,3,8.16647,0.303195,1512
,,,,,,,,,,,,,3,15.7929,0.00705104,931,3,4.17231,0.155123,1364
,,,,,,,,,,,,,3,15.5473,0.00705104,932,3,3.77568,0.13397,1725
,,,,,,,,,,,,,3,15.1963,0.00705104,1015,3,4.12247,0.20448,1585
,,,,,,,,,,,,,3,12.9372,0.0211531,1153,3,8.66145,0.0775614,1227
,,,,,,,,,,,,,3,16.7741,0.0141021,1114,3,5.77113,0.0493572,1130
,,,,,,,,,,,,,3,17.5153,0.0211531,1210,3,2.07655,0.303195,1721
,,,,,,,,,,,,,3,17.0378,0.00705104,1116,3,4.68725,0.0141021,1071
,,,,,,,,,,,,,3,15.317,0.0282041,1035,3,7.42361,3.67359,2361
,,,,,,,,,,,,,3,14.8674,0.00705104,937,3,7.4754,1.57238,1779
,,,,,,,,,,,,,3,15.977,0.310246,1506,3,9.5436,0.112817,1239
,,,,,,,,,,,,,3,14.6875,0.105766,1467,3,6.58945,0.0423062,1102
,,,,,,,,,,,,,3,13.5133,0.0916635,1279,3,2.46377,0.0141021,1101
,,,,,,,,,,,,,3,12.7162,0.0634593,1259,3,7.75593,0.0493572,1079
,,,,,,,,,,,,,3,15.0833,0.0211531,1185,3,10.9283,0.0564083,1041
,,,,,,,,,,,,,3,14.2699,0.0634593,1301,3,1.88084,0.00705104,878
,,,,,,,,,,,,,3,15.706,0.0564083,1232,3,6.92818,0.0775614,1113
,,,,,,,,,,,,,3,15.2094,0.00705104,1171,3,5.27913,0.0705104,1251
,,,,,,,,,,,,,3,30.0319,0.641644,1750,3,4.51281,0.119868,1206
,,,,,,,,,,,,,3,7.17867,0.0564083,1548,3,6.74364,0.155123,1432
,,,,,,,,,,,,,3,27.048,0.0141021,1128,3,4.77784,0.169225,1674
,,,,,,,,,,,,,3,6.81583,1.16342,1719,3,7.44502,0.105766,1321
,,,,,,,,,,,,,3,9.93786,0.246786,1755,3,5.43553,0.0705104,1271
,,,,,,,,,,,,,3,14.284,0.0211531,1037,3,4.63256,0.0141021,1099
,,,,,,,,,,,,,3,12.7818,0.20448,1418,3,5.61508,0.00705104,966
,,,,,,,,,,,,,3,10.5953,0.0282041,1216,3,7.55513,1.26919,2172
,,,,,,,,,,,,,3,7.16002,0.0634593,1396,3,8.45145,1.81212,1751
,,,,,,,,,,,,,3,10.3083,0.112817,1105,3,14.3314,0.486521,1585
,,,,,,,,,,,,,3,8.52715,0.20448,1345,3,9.05446,0.112817,1150
,,,,,,,,,,,,,3,6.95791,0.0705104,1140,3,12.6347,1.57943,2474
,,,,,,,,,,,,,3,11.04,0.0211531,1118,3,10.6618,0.00705104,934
,,,,,,,,,,,,,3,10.7247,0.0141021,1256,3,12.8585,24.1427,3243
,,,,,,,,,,,,,3,9.38245,0.00705104,1024,3,12.69,10.1887,2745
,,,,,,,,,,,,,3,8.27538,0.0564083,1116,4,0.120135,1.382,1535
,,,,,,,,,,,,,3,10.9682,0.0634593,1192,4,2.15795,4.7524,2356
,,,,,,,,,,,,,3,11.7378,0.27499,1339,4,2.81404,14.7155,3174
,,,,,,,,,,,,,3,10.5527,0.183327,1128,4,3.17563,2.71465,2326
,,,,,,,,,,,,,3,9.99601,0.119868,1169,4,2.17838,0.0846124,1167
,,,,,,,,,,,,,3,13.4772,0.0141021,1140,4,3.61456,0.803818,1614
,,,,,,,,,,,,,3,12.4133,0.0493572,1126,4,3.67121,7.63627,2248
,,,,,,,,,,,,,3,11.139,0.0141021,1132,4,3.6483,1.27624,1959
,,,,,,,,,,,,,3,12.6401,0.0282041,1118,4,2.99479,0.0916635,1334
,,,,,,,,,,,,,3,9.50048,0.0634593,1153,4,3.91701,0.00705104,924
,,,,,,,,,,,,,3,11.56,0.0141021,931,4,1.1781,0.965992,2159
,,,,,,,,,,,,,3,10.9004,0.105766,1325,4,2.83571,0.0141021,998
,,,,,,,,,,,,,3,6.70534,0.0916635,1159,4,3.5361,0.148072,1187
,,,,,,,,,,,,,3,9.26426,0.00705104,914,4,3.01692,0.514726,1433
,,,,,,,,,,,,,3,11.4147,0.00705104,1016,4,1.30998,0.00705104,964
,,,,,,,,,,,,,3,8.00908,0.0282041,1123,4,2.22288,0.197429,1310
,,,,,,,,,,,,,3,7.81831,0.112817,1166,4,2.0921,0.232684,1214
,,,,,,,,,,,,,3,9.00825,0.0141021,1045,4,3.7256,0.141021,1453
,,,,,,,,,,,,,3,7.23617,0.0705104,1192,4,3.61142,0.712155,1744
,,,,,,,,,,,,,3,7.75236,0.183327,1224,4,3.18621,0.00705104,949
,,,,,,,,,,,,,3,8.94875,0.00705104,876,4,2.98582,0.162174,1420
,,,,,,,,,,,,,3,27.0117,0.0423062,1285,4,2.94757,0.00705104,985
,,,,,,,,,,,,,3,3.14486,0.0846124,1143,4,2.89586,0.0141021,985
,,,,,,,,,,,,,3,10.9642,0.0705104,1207,4,2.50858,1.26214,2247
,,,,,,,,,,,,,3,25.4323,0.0211531,1198,4,2.96334,0.0775614,1385
,,,,,,,,,,,,,3,4.42724,0.183327,1799,4,2.3474,1.23393,2260
,,,,,,,,,,,,,3,5.54526,0.0564083,1736,4,3.96513,0.119868,1304
,,,,,,,,,,,,,3,12.5443,0.148072,1543,5,2.23096,0.162174,1436
,,,,,,,,,,,,,3,21.2338,0.0705104,1431,5,2.99165,0.909584,1828
,,,,,,,,,,,,,3,1.69157,0.105766,1079,5,4.85736,0.500623,1408
,,,,,,,,,,,,,3,9.96339,0.0141021,1033,5,4.01023,0.105766,1223
,,,,,,,,,,,,,3,11.5967,0.126919,1367,5,2.19675,0.225633,1355
,,,,,,,,,,,,,3,3.38418,0.0493572,1205,5,4.58113,1.26214,1629
,,,,,,,,,,,,,3,9.26722,0.00705104,1262,5,2.80936,0.148072,1298
,,,,,,,,,,,,,3,3.17561,0.197429,1226,5,7.52703,0.564083,1304
,,,,,,,,,,,,,3,6.27018,0.0352552,1088,5,5.44854,0.549981,1443
,,,,,,,,,,,,,3,8.50858,0.0493572,1062,5,7.74085,0.0846124,1186
,,,,,,,,,,,,,3,13.0172,0.126919,1130,5,6.44555,0.366654,1310
,,,,,,,,,,,,,3,7.30821,0.00705104,1007,5,6.6232,0.239735,1423
,,,,,,,,,,,,,3,2.68186,0.00705104,1017,5,4.83267,0.0564083,1097
,,,,,,,,,,,,,3,4.16024,0.0282041,1102,5,2.0911,0.373705,1666
,,,,,,,,,,,,,3,23.2256,0.00705104,885,5,1.03161,0.0141021,1176
,,,,,,,,,,,,,3,22.0336,0.0352552,1104,6,6.7881,1.14932,2207
,,,,,,,,,,,,,3,8.33457,0.00705104,1230,6,6.90713,1.10701,2226
,,,,,,,,,,,,,3,3.35251,0.0352552,1138,6,6.87611,0.282041,1938
,,,,,,,,,,,,,3,5.57574,0.119868,1399,6,5.80781,6.21901,3187
,,,,,,,,,,,,,3,15.7033,0.00705104,926,6,2.62824,47.7849,3288
,,,,,,,,,,,,,3,19.6233,0.0705104,1052,6,4.94284,20.8993,3315
,,,,,,,,,,,,,3,17.3545,0.0916635,1302,6,3.5781,24.2203,3150
,,,,,,,,,,,,,3,12.8726,0.00705104,873,6,2.18075,29.4945,3286
,,,,,,,,,,,,,3,14.549,0.0493572,1198,6,7.94934,0.148072,1486
,,,,,,,,,,,,,3,7.78417,0.0211531,990,6,6.44525,0.394858,1556
,,,,,,,,,,,,,3,6.06482,0.0775614,1470,6,1.5392,6.04274,2889
,,,,,,,,,,,,,3,12.4531,0.0141021,975,6,6.05059,0.0634593,1237
,,,,,,,,,,,,,3,8.79111,0.119868,1411,6,1.13786,2.46081,3015
,,,,,,,,,,,,,3,8.90076,0.176276,1230,6,3.19513,0.74741,1728
,,,,,,,,,,,,,3,9.74512,0.0916635,1391,6,7.11601,1.33265,2694
,,,,,,,,,,,,,3,6.81749,0.0141021,1100,6,5.66957,1.6852,3056
,,,,,,,,,,,,,3,3.61713,0.296143,1661,6,10.5312,1.69225,2513
,,,,,,,,,,,,,3,17.9422,0.155123,1726,6,8.17749,3.81461,3046
,,,,,,,,,,,,,3,19.5553,0.00705104,906,6,5.45363,1.65699,1766
,,,,,,,,,,,,,3,17.2169,0.0282041,1115,6,2.28016,3.97678,2551
,,,,,,,,,,,,,3,18.4273,0.0916635,1217,6,9.8178,1.6993,2587
,,,,,,,,,,,,,3,13.9786,0.105766,1521,6,11.4753,1.27624,3046
,,,,,,,,,,,,,3,12.082,0.0423062,1051,6,10.2485,0.119868,1233
,,,,,,,,,,,,,3,17.3237,0.00705104,1060,6,0.465663,0.13397,2058
,,,,,,,,,,,,,3,16.2311,0.0211531,1151,6,10.204,0.944839,3006
,,,,,,,,,,,,,3,13.1511,0.0493572,1242,6,1.07745,0.232684,1615
,,,,,,,,,,,,,3,10.1161,0.119868,1351,6,9.98465,0.0141021,1263
,,,,,,,,,,,,,3,13.1894,0.00705104,1155,7,5.0263,0.430113,2115
,,,,,,,,,,,,,3,9.72596,0.00705104,878,7,7.59774,2.94733,2067
,,,,,,,,,,,,,3,11.8552,0.00705104,1038,7,5.82027,0.606389,1444
,,,,,,,,,,,,,3,16.6909,0.112817,1365,7,9.61856,1.29739,2097
,,,,,,,,,,,,,3,13.4567,0.0775614,1257,7,4.20718,0.423062,1580
,,,,,,,,,,,,,3,11.0242,0.0493572,1131,7,7.97857,0.232684,1131
,,,,,,,,,,,,,3,11.3053,0.183327,1315,7,6.8845,0.0141021,979
,,,,,,,,,,,,,3,11.3999,0.0141021,983,7,5.93424,0.712155,2290
,,,,,,,,,,,,,3,11.9914,0.0352552,1037,7,6.08625,0.00705104,1103
,,,,,,,,,,,,,3,25.5135,0.0282041,1072,7,4.33493,0.578185,1426
,,,,,,,,,,,,,3,26.7757,0.0634593,1172,7,5.82512,1.02945,1536
,,,,,,,,,,,,,3,26.1405,0.0423062,1015,7,10.989,0.465368,1782
,,,,,,,,,,,,,3,29.4785,0.00705104,985,7,5.51963,0.61344,1790
,,,,,,,,,,,,,3,16.7215,0.0775614,1551,7,5.92271,3.22937,1866
,,,,,,,,,,,,,3,20.4132,0.0282041,1211,7,6.34024,1.90378,1748
,,,,,,,,,,,,,3,21.701,0.0282041,1094,7,9.33395,0.437164,1476
,,,,,,,,,,,,,3,13.9473,0.0282041,1078,7,5.58,1.79096,1936
,,,,,,,,,,,,,3,16.574,0.00705104,1070,7,5.1863,0.0211531,1090
,,,,,,,,,,,,,3,14.5505,0.0423062,1106,7,5.98756,0.00705104,906
,,,,,,,,,,,,,3,14.399,0.289092,1635,7,6.86831,0.662797,1365
,,,,,,,,,,,,,3,14.3516,0.00705104,1174,7,11.1192,0.0423062,1078
,,,,,,,,,,,,,3,14.9552,0.239735,1265,7,5.78639,0.881379,2094
,,,,,,,,,,,,,3,15.5938,0.0987145,1382,7,7.30661,0.183327,1197
,,,,,,,,,,,,,3,14.1912,0.40896,1731,7,5.41307,0.352552,1878
,,,,,,,,,,,,,3,15.74,0.0634593,1059,7,6.18613,0.528828,1477
,,,,,,,,,,,,,3,17.0089,0.112817,1376,7,6.78106,0.155123,1200
,,,,,,,,,,,,,3,14.5788,0.0352552,980,7,6.27211,0.0916635,1255
,,,,,,,,,,,,,3,26.142,0.0916635,1352,7,6.03742,0.634593,1627
,,,,,,,,,,,,,3,22.0887,0.155123,1245,7,4.3149,0.00705104,884
,,,,,,,,,,,,,3,17.4211,0.225633,1858,7,5.15741,0.27499,1514
,,,,,,,,,,,,,3,18.7901,0.148072,1293,8,13.0529,0.782665,2009
,,,,,,,,,,,,,3,19.6817,0.112817,1244,8,12.6519,0.148072,1237
,,,,,,,,,,,,,3,27.0267,0.0846124,1249,8,12.3373,0.465368,1326
,,,,,,,,,,,,,4,26.2927,0.20448,1580,8,4.87954,0.289092,1485
,,,,,,,,,,,,,4,13.1591,6.1203,3221,8,3.24272,0.211531,1173
,,,,,,,,,,,,,4,14.738,0.13397,1732,8,5.70264,0.289092,1362
,,,,,,,,,,,,,4,2.80685,0.296143,1697,8,4.11805,0.0916635,1277
,,,,,,,,,,,,,4,6.75601,0.0282041,979,8,6.17167,0.155123,1418
,,,,,,,,,,,,,4,5.0005,0.0211531,1147,8,5.44874,0.761512,1747
,,,,,,,,,,,,,4,4.1059,0.13397,1238,8,3.48672,0.782665,2061
,,,,,,,,,,,,,4,7.77484,0.00705104,944,8,3.88896,0.183327,1430
,,,,,,,,,,,,,4,4.96117,1.14932,2079,8,4.81963,0.112817,1199
,,,,,,,,,,,,,4,4.3996,0.0211531,1362,8,5.46621,1.02945,2054
,,,,,,,,,,,,,4,6.77769,0.119868,1391,8,7.25649,0.0141021,1139
,,,,,,,,,,,,,4,5.22309,0.105766,1311,8,8.80505,0.0987145,1141
,,,,,,,,,,,,,4,5.18387,0.00705104,967,8,7.01868,0.119868,1347
,,,,,,,,,,,,,4,6.57582,0.162174,1270,8,8.63112,0.0141021,884
,,,,,,,,,,,,,4,6.90442,0.00705104,951,8,9.58144,0.00705104,871
,,,,,,,,,,,,,4,6.34303,0.00705104,911,8,10.3097,0.13397,1057
,,,,,,,,,,,,,4,2.92404,0.00705104,1014,8,11.4514,0.0282041,1037
,,,,,,,,,,,,,4,3.85992,0.0705104,1112,8,9.23829,0.282041,1110
,,,,,,,,,,,,,4,1.27855,0.33845,1252,8,5.7932,0.00705104,1053
,,,,,,,,,,,,,4,5.09637,0.119868,1146,8,7.04118,0.155123,1419
,,,,,,,,,,,,,4,6.70131,0.0705104,1153,8,9.97848,0.112817,1195
,,,,,,,,,,,,,4,3.27231,0.119868,1214,8,6.39315,0.169225,1544
,,,,,,,,,,,,,4,3.54693,0.0211531,1178,8,10.5073,0.535879,2636
,,,,,,,,,,,,,4,5.62285,0.00705104,1302,8,8.36974,0.430113,2012
,,,,,,,,,,,,,4,2.96377,0.00705104,882,8,10.573,6.32478,1940
,,,,,,,,,,,,,4,3.81565,0.571134,1604,8,7.19582,2.43261,1706
,,,,,,,,,,,,,4,4.34886,0.00705104,878,8,7.49114,0.162174,1163
,,,,,,,,,,,,,4,12.0026,0.0211531,1124,8,9.16891,0.0846124,1268
,,,,,,,,,,,,,4,9.54742,0.0352552,1090,8,9.51207,0.775614,1551
,,,,,,,,,,,,,4,16.9157,0.148072,1501,8,11.1259,0.00705104,1151
,,,,,,,,,,,,,4,13.7203,0.162174,1449,8,7.30593,0.225633,1567
,,,,,,,,,,,,,4,14.7744,0.00705104,850,8,6.83725,0.239735,1327
,,,,,,,,,,,,,5,25.16,0.00705104,1036,8,13.7478,0.176276,1399
,,,,,,,,,,,,,5,20.8885,0.155123,1384,8,13.074,0.507675,1398
,,,,,,,,,,,,,5,13.4906,0.0282041,1199,8,13.1418,0.0634593,1268
,,,,,,,,,,,,,5,14.6551,0.0987145,1418,9,11.113,0.0916635,1481
,,,,,,,,,,,,,5,12.7975,0.289092,1342,9,11.2643,0.535879,1273
,,,,,,,,,,,,,5,8.63438,0.310246,1458,9,9.56558,0.0141021,1010
,,,,,,,,,,,,,5,7.58622,0.0211531,1103,9,10.3197,0.0423062,1051
,,,,,,,,,,,,,5,19.6778,0.0141021,1064,9,10.8838,0.0634593,1074
,,,,,,,,,,,,,5,10.2922,0.00705104,1007,9,9.07166,0.0282041,1053
,,,,,,,,,,,,,5,7.66053,0.169225,1492,9,9.93515,0.00705104,977
,,,,,,,,,,,,,5,10.1709,0.176276,1219,9,8.2871,0.218582,1515
,,,,,,,,,,,,,5,8.73687,0.0493572,1226,9,7.54021,0.0493572,1096
,,,,,,,,,,,,,5,7.76561,0.0775614,1327,9,8.25275,0.0211531,1057
,,,,,,,,,,,,,5,7.42012,0.162174,1253,9,8.89845,0.0141021,1003
,,,,,,,,,,,,,5,7.09402,0.0141021,1106,9,9.33772,0.00705104,901
,,,,,,,,,,,,,5,8.80203,0.141021,1405,9,9.36193,0.246786,1489
,,,,,,,,,,,,,5,8.66615,0.0493572,1178,9,7.25598,0.00705104,867
,,,,,,,,,,,,,5,9.70699,0.126919,1521,9,7.39206,0.119868,1144
,,,,,,,,,,,,,5,9.44456,0.00705104,1113,9,8.42348,0.162174,1180
,,,,,,,,,,,,,5,7.00468,0.0211531,1122,9,8.25553,0.218582,1226
,,,,,,,,,,,,,5,2.02142,0.0987145,1047,9,7.54176,0.387807,2022
,,,,,,,,,,,,,5,6.39587,0.0987145,1266,9,7.06276,0.416011,1361
,,,,,,,,,,,,,5,6.58927,0.197429,1342,9,8.07707,0.0141021,1027
,,,,,,,,,,,,,5,13.43,0.0141021,1123,10,5.16317,0.00705104,885
,,,,,,,,,,,,,5,9.02012,0.00705104,965,10,9.88446,0.0211531,1081
,,,,,,,,,,,,,5,3.76209,0.352552,1267,10,8.93233,0.169225,1390
,,,,,,,,,,,,,5,14.2851,0.183327,1397,10,5.3289,0.197429,1111
,,,,,,,,,,,,,5,15.0488,0.0211531,975,,,,
,,,,,,,,,,,,,5,9.45379,0.331399,1810,,,,
,,,,,,,,,,,,,5,6.44869,0.0634593,1195,,,,
,,,,,,,,,,,,,5,8.0407,0.00705104,909,,,,
,,,,,,,,,,,,,5,7.92319,0.0282041,1249,,,,
,,,,,,,,,,,,,5,7.49616,0.0775614,1262,,,,
,,,,,,,,,,,,,5,3.7252,0.183327,1311,,,,
,,,,,,,,,,,,,5,6.69893,0.105766,1644,,,,
,,,,,,,,,,,,,5,6.36869,0.0282041,1122,,,,
,,,,,,,,,,,,,5,3.46313,0.119868,1251,,,,
,,,,,,,,,,,,,5,2.84024,0.303195,1616,,,,
,,,,,,,,,,,,,5,6.42247,0.0916635,1446,,,,
,,,,,,,,,,,,,5,1.5692,0.155123,1315,,,,
,,,,,,,,,,,,,5,2.59003,0.148072,1528,,,,
,,,,,,,,,,,,,5,2.75727,0.0987145,1263,,,,
,,,,,,,,,,,,,5,18.9914,0.0282041,1055,,,,
,,,,,,,,,,,,,5,12.4756,0.0846124,1187,,,,
,,,,,,,,,,,,,5,10.899,0.105766,1482,,,,
,,,,,,,,,,,,,5,3.67704,0.0352552,1194,,,,
,,,,,,,,,,,,,5,11.9999,0.00705104,882,,,,
,,,,,,,,,,,,,5,10.072,0.197429,1628,,,,
,,,,,,,,,,,,,5,6.96858,0.0916635,1438,,,,
,,,,,,,,,,,,,5,11.3001,0.0423062,1138,,,,
,,,,,,,,,,,,,5,10.6738,0.549981,1652,,,,
,,,,,,,,,,,,,5,7.73234,0.0916635,1202,,,,
,,,,,,,,,,,,,5,4.44796,0.0282041,1142,,,,
,,,,,,,,,,,,,5,9.32821,0.0564083,1181,,,,
,,,,,,,,,,,,,5,8.45676,0.0634593,1525,,,,
,,,,,,,,,,,,,5,2.57094,0.0141021,1013,,,,
,,,,,,,,,,,,,5,3.99318,0.0423062,1113,,,,
,,,,,,,,,,,,,5,4.00269,0.00705104,954,,,,
,,,,,,,,,,,,,5,1.09103,0.00705104,1092,,,,
,,,,,,,,,,,,,5,1.98292,0.0705104,1514,,,,
,,,,,,,,,,,,,5,2.73177,0.0141021,997,,,,
,,,,,,,,,,,,,5,2.11887,0.578185,1697,,,,
,,,,,,,,,,,,,5,14.3866,0.00705104,998,,,,
,,,,,,,,,,,,,5,14.0216,0.359603,1629,,,,
,,,,,,,,,,,,,5,12.7621,0.183327,1619,,,,
,,,,,,,,,,,,,5,14.5253,0.0211531,936,,,,
,,,,,,,,,,,,,5,13.3605,0.00705104,1081,,,,
,,,,,,,,,,,,,5,7.79922,0.00705104,952,,,,
,,,,,,,,,,,,,5,11.2966,0.0493572,1124,,,,
,,,,,,,,,,,,,5,11.7818,0.0493572,1223,,,,
,,,,,,,,,,,,,5,12.3706,0.00705104,1098,,,,
,,,,,,,,,,,,,5,8.86858,0.0282041,1158,,,,
,,,,,,,,,,,,,5,15.845,0.0141021,981,,,,
,,,,,,,,,,,,,5,21.615,0.373705,1985,,,,
,,,,,,,,,,,,,5,19.6153,0.0564083,1165,,,,
,,,,,,,,,,,,,5,16.6268,0.0141021,1132,,,,
,,,,,,,,,,,,,5,15.053,0.310246,1627,,,,
,,,,,,,,,,,,,5,12.3125,0.0846124,1078,,,,
,,,,,,,,,,,,,5,16.4385,0.00705104,891,,,,
,,,,,,,,,,,,,5,24.9423,0.0493572,1037,,,,
,,,,,,,,,,,,,6,35.7168,0.00705104,971,,,,
,,,,,,,,,,,,,6,36.7323,0.13397,1388,,,,
,,,,,,,,,,,,,6,38.699,0.0564083,1178,,,,
,,,,,,,,,,,,,6,28.6127,0.232684,1265,,,,
,,,,,,,,,,,,,6,32.1355,0.0705104,1443,,,,
,,,,,,,,,,,,,6,19.1575,0.0775614,1195,,,,
,,,,,,,,,,,,,6,16.8259,0.00705104,855,,,,
,,,,,,,,,,,,,6,46.628,0.119868,1215,,,,
,,,,,,,,,,,,,6,45.9,0.0916635,1387,,,,
,,,,,,,,,,,,,6,12.9546,1.20573,2539,,,,
,,,,,,,,,,,,,6,29.5623,0.0211531,1087,,,,
,,,,,,,,,,,,,6,30.1551,0.169225,1447,,,,
,,,,,,,,,,,,,6,20.3179,0.0775614,1436,,,,
,,,,,,,,,,,,,6,9.37001,0.0564083,1177,,,,
,,,,,,,,,,,,,6,8.15624,0.00705104,971,,,,
,,,,,,,,,,,,,6,42.5856,0.451266,1860,,,,
,,,,,,,,,,,,,6,8.51735,0.88843,2053,,,,
,,,,,,,,,,,,,6,9.86307,1.82622,2124,,,,
,,,,,,,,,,,,,6,18.6198,0.0282041,906,,,,
,,,,,,,,,,,,,6,13.7383,0.394858,1639,,,,
,,,,,,,,,,,,,6,8.47981,0.387807,1572,,,,
,,,,,,,,,,,,,6,15.0761,0.0775614,1288,,,,
,,,,,,,,,,,,,6,13.9993,0.0916635,1342,,,,
,,,,,,,,,,,,,6,25.8152,0.472419,1554,,,,
,,,,,,,,,,,,,6,9.85453,0.0634593,1281,,,,
,,,,,,,,,,,,,6,23.408,0.0282041,937,,,,
,,,,,,,,,,,,,6,7.98203,0.0282041,1260,,,,
,,,,,,,,,,,,,6,12.9028,0.0211531,1245,,,,
,,,,,,,,,,,,,6,23.5504,0.00705104,1014,,,,
,,,,,,,,,,,,,6,10.3261,0.0282041,1119,,,,
,,,,,,,,,,,,,6,17.0685,0.00705104,1066,,,,
,,,,,,,,,,,,,6,11.9714,0.0423062,1180,,,,
,,,,,,,,,,,,,6,8.40296,0.00705104,1131,,,,
,,,,,,,,,,,,,6,8.64926,0.190378,2026,,,,
,,,,,,,,,,,,,6,7.86198,0.112817,1684,,,,
,,,,,,,,,,,,,6,7.53582,0.0634593,1256,,,,
,,,,,,,,,,,,,6,10.4987,0.126919,1308,,,,
,,,,,,,,,,,,,6,9.31998,0.112817,1441,,,,
,,,,,,,,,,,,,6,11.1053,0.148072,1631,,,,
,,,,,,,,,,,,,6,19.6116,0.162174,1692,,,,
,,,,,,,,,,,,,6,15.2133,4.16011,2651,,,,
,,,,,,,,,,,,,6,5.93352,0.394858,1937,,,,
,,,,,,,,,,,,,6,9.22686,0.754461,1947,,,,
,,,,,,,,,,,,,6,7.17377,0.0493572,1444,,,,
,,,,,,,,,,,,,6,8.37147,0.119868,1527,,,,
,,,,,,,,,,,,,6,12.9147,0.155123,1296,,,,
,,,,,,,,,,,,,6,24.5044,0.126919,1247,,,,
,,,,,,,,,,,,,6,11.6708,3.04605,2648,,,,
,,,,,,,,,,,,,6,13.7034,0.0282041,1040,,,,
,,,,,,,,,,,,,6,12.1833,1.57238,1792,,,,
,,,,,,,,,,,,,6,12.2929,0.20448,1469,,,,
,,,,,,,,,,,,,6,8.36024,0.0211531,1196,,,,
,,,,,,,,,,,,,6,7.72945,0.0141021,1009,,,,
,,,,,,,,,,,,,6,9.2594,0.260888,1461,,,,
,,,,,,,,,,,,,6,10.7356,0.0423062,1083,,,,
,,,,,,,,,,,,,6,8.84857,0.00705104,1165,,,,
,,,,,,,,,,,,,6,11.9893,0.00705104,1245,,,,
,,,,,,,,,,,,,6,22.4423,0.00705104,1068,,,,
,,,,,,,,,,,,,6,15.0527,0.754461,1663,,,,
,,,,,,,,,,,,,6,9.08779,0.169225,1489,,,,
,,,,,,,,,,,,,6,11.6077,0.0211531,1037,,,,
,,,,,,,,,,,,,6,7.32577,0.0634593,1266,,,,
,,,,,,,,,,,,,6,15.1547,0.0141021,1265,,,,
,,,,,,,,,,,,,6,8.86485,0.0846124,1221,,,,
,,,,,,,,,,,,,6,11.6442,0.0987145,1280,,,,
,,,,,,,,,,,,,6,13.4451,0.00705104,1013,,,,
,,,,,,,,,,,,,6,15.3455,0.00705104,876,,,,
,,,,,,,,,,,,,6,10.7628,0.0352552,1100,,,,
,,,,,,,,,,,,,6,12.8464,0.33845,1803,,,,
,,,,,,,,,,,,,6,14.9148,0.0846124,1422,,,,
,,,,,,,,,,,,,6,9.68393,0.0211531,1048,,,,
,,,,,,,,,,,,,6,10.3828,0.00705104,857,,,,
,,,,,,,,,,,,,6,9.59373,0.00705104,1094,,,,
,,,,,,,,,,,,,6,9.14255,0.0493572,1038,,,,
,,,,,,,,,,,,,6,7.247,0.0211531,976,,,,
,,,,,,,,,,,,,6,3.58606,0.00705104,1032,,,,
,,,,,,,,,,,,,6,11.5974,0.0141021,1169,,,,
,,,,,,,,,,,,,6,16.7297,0.705104,2364,,,,
,,,,,,,,,,,,,6,34.6616,0.141021,1637,,,,
,,,,,,,,,,,,,6,33.3633,0.00705104,1109,,,,
,,,,,,,,,,,,,6,15.2219,0.317297,1445,,,,
,,,,,,,,,,,,,6,6.36003,0.289092,1871,,,,
,,,,,,,,,,,,,6,17.3079,0.0564083,1118,,,,
,,,,,,,,,,,,,6,24.7926,0.0141021,1190,,,,
,,,,,,,,,,,,,6,25.7433,0.0846124,1381,,,,
,,,,,,,,,,,,,6,8.93226,0.0141021,1066,,,,
